x,y,z,vx,vy,vz,ax,ay,az,roll,pitch,yaw,omegax,omegay,omegaz
0.997039347044609,0.0768930454908618,1,-0.0768930454908618,0.997039347044609,0,0,0,0,0,0,0,0,0,0
0.996917333733128,0.0784590957278449,1,-0.0784590957278449,0.996917333733128,0,0,0,0,0,0,0,0,0,0
0.996792860627227,0.0800249523748087,1,-0.0800249523748087,0.996792860627227,0,0,0,0,0,0,0,0,0,0
0.99666592803403,0.0815906115681576,1,-0.0815906115681576,0.99666592803403,0,0,0,0,0,0,0,0,0,0
0.996536536266731,0.083156069444783,1,-0.083156069444783,0.996536536266731,0,0,0,0,0,0,0,0,0,0
0.996404685644592,0.0847213221420734,1,-0.0847213221420734,0.996404685644592,0,0,0,0,0,0,0,0,0,0
0.996270376492941,0.0862863657979234,1,-0.0862863657979234,0.996270376492941,0,0,0,0,0,0,0,0,0,0
0.996133609143173,0.0878511965507432,1,-0.0878511965507432,0.996133609143173,0,0,0,0,0,0,0,0,0,0
0.995994383932746,0.0894158105394685,1,-0.0894158105394685,0.995994383932746,0,0,0,0,0,0,0,0,0,0
0.995852701205186,0.0909802039035699,1,-0.0909802039035699,0.995852701205186,0,0,0,0,0,0,0,0,0,0
0.99570856131008,0.0925443727830622,1,-0.0925443727830622,0.99570856131008,0,0,0,0,0,0,0,0,0,0
0.99556196460308,0.0941083133185143,1,-0.0941083133185143,0.99556196460308,0,0,0,0,0,0,0,0,0,0
0.995412911445898,0.0956720216510583,1,-0.0956720216510583,0.995412911445898,0,0,0,0,0,0,0,0,0,0
0.995261402206308,0.0972354939223993,1,-0.0972354939223993,0.995261402206308,0,0,0,0,0,0,0,0,0,0
0.995107437258145,0.098798726274825,1,-0.098798726274825,0.995107437258145,0,0,0,0,0,0,0,0,0,0
0.9949510169813,0.100361714851215,1,-0.100361714851215,0.9949510169813,0,0,0,0,0,0,0,0,0,0
0.994792141761726,0.10192445579505,1,-0.10192445579505,0.994792141761726,0,0,0,0,0,0,0,0,0,0
0.994630811991432,0.103486945250423,1,-0.103486945250423,0.994630811991432,0,0,0,0,0,0,0,0,0,0
0.994467028068483,0.105049179362045,1,-0.105049179362045,0.994467028068483,0,0,0,0,0,0,0,0,0,0
0.994300790396999,0.10661115427526,1,-0.10661115427526,0.994300790396999,0,0,0,0,0,0,0,0,0,0
0.994132099387155,0.10817286613605,1,-0.10817286613605,0.994132099387155,0,0,0,0,0,0,0,0,0,0
0.99396095545518,0.109734311091045,1,-0.109734311091045,0.99396095545518,0,0,0,0,0,0,0,0,0,0
0.993787359023353,0.111295485287537,1,-0.111295485287537,0.993787359023353,0,0,0,0,0,0,0,0,0,0
0.993611310520008,0.112856384873482,1,-0.112856384873482,0.993611310520008,0,0,0,0,0,0,0,0,0,0
0.993432810379527,0.114417005997516,1,-0.114417005997516,0.993432810379527,0,0,0,0,0,0,0,0,0,0
0.993251859042339,0.115977344808961,1,-0.115977344808961,0.993251859042339,0,0,0,0,0,0,0,0,0,0
0.993068456954926,0.117537397457838,1,-0.117537397457838,0.993068456954926,0,0,0,0,0,0,0,0,0,0
0.992882604569814,0.11909716009487,1,-0.11909716009487,0.992882604569814,0,0,0,0,0,0,0,0,0,0
0.992694302345574,0.120656628871498,1,-0.120656628871498,0.992694302345574,0,0,0,0,0,0,0,0,0,0
0.992503550746824,0.122215799939889,1,-0.122215799939889,0.992503550746824,0,0,0,0,0,0,0,0,0,0
0.992310350244224,0.123774669452943,1,-0.123774669452943,0.992310350244224,0,0,0,0,0,0,0,0,0,0
0.992114701314478,0.125333233564304,1,-0.125333233564304,0.992114701314478,0,0,0,0,0,0,0,0,0,0
0.991916604440329,0.12689148842837,1,-0.12689148842837,0.991916604440329,0,0,0,0,0,0,0,0,0,0
0.991716060110563,0.128449430200303,1,-0.128449430200303,0.991716060110563,0,0,0,0,0,0,0,0,0,0
0.991513068820002,0.130007055036035,1,-0.130007055036035,0.991513068820002,0,0,0,0,0,0,0,0,0,0
0.991307631069507,0.131564359092283,1,-0.131564359092283,0.991307631069507,0,0,0,0,0,0,0,0,0,0
0.991099747365975,0.133121338526552,1,-0.133121338526552,0.991099747365975,0,0,0,0,0,0,0,0,0,0
0.990889418222339,0.134677989497153,1,-0.134677989497153,0.990889418222339,0,0,0,0,0,0,0,0,0,0
0.990676644157565,0.136234308163202,1,-0.136234308163202,0.990676644157565,0,0,0,0,0,0,0,0,0,0
0.990461425696651,0.137790290684638,1,-0.137790290684638,0.990461425696651,0,0,0,0,0,0,0,0,0,0
0.990243763370629,0.13934593322223,1,-0.13934593322223,0.990243763370629,0,0,0,0,0,0,0,0,0,0
0.990023657716558,0.140901231937583,1,-0.140901231937583,0.990023657716558,0,0,0,0,0,0,0,0,0,0
0.989801109277526,0.142456182993153,1,-0.142456182993153,0.989801109277526,0,0,0,0,0,0,0,0,0,0
0.989576118602651,0.144010782552252,1,-0.144010782552252,0.989576118602651,0,0,0,0,0,0,0,0,0,0
0.989348686247074,0.145565026779061,1,-0.145565026779061,0.989348686247074,0,0,0,0,0,0,0,0,0,0
0.989118812771962,0.147118911838637,1,-0.147118911838637,0.989118812771962,0,0,0,0,0,0,0,0,0,0
0.988886498744505,0.148672433896923,1,-0.148672433896923,0.988886498744505,0,0,0,0,0,0,0,0,0,0
0.988651744737914,0.150225589120757,1,-0.150225589120757,0.988651744737914,0,0,0,0,0,0,0,0,0,0
0.988414551331422,0.151778373677883,1,-0.151778373677883,0.988414551331422,0,0,0,0,0,0,0,0,0,0
0.988174919110281,0.153330783736961,1,-0.153330783736961,0.988174919110281,0,0,0,0,0,0,0,0,0,0
0.987932848665757,0.154882815467571,1,-0.154882815467571,0.987932848665757,0,0,0,0,0,0,0,0,0,0
0.987688340595138,0.156434465040231,1,-0.156434465040231,0.987688340595138,0,0,0,0,0,0,0,0,0,0
0.987441395501721,0.157985728626399,1,-0.157985728626399,0.987441395501721,0,0,0,0,0,0,0,0,0,0
0.987192013994819,0.159536602398486,1,-0.159536602398486,0.987192013994819,0,0,0,0,0,0,0,0,0,0
0.986940196689757,0.161087082529866,1,-0.161087082529866,0.986940196689757,0,0,0,0,0,0,0,0,0,0
0.986685944207868,0.162637165194884,1,-0.162637165194884,0.986685944207868,0,0,0,0,0,0,0,0,0,0
0.986429257176495,0.164186846568863,1,-0.164186846568863,0.986429257176495,0,0,0,0,0,0,0,0,0,0
0.986170136228989,0.16573612282812,1,-0.16573612282812,0.986170136228989,0,0,0,0,0,0,0,0,0,0
0.985908582004703,0.167284990149969,1,-0.167284990149969,0.985908582004703,0,0,0,0,0,0,0,0,0,0
0.985644595148998,0.168833444712734,1,-0.168833444712734,0.985644595148998,0,0,0,0,0,0,0,0,0,0
0.985378176313234,0.170381482695757,1,-0.170381482695757,0.985378176313234,0,0,0,0,0,0,0,0,0,0
0.985109326154774,0.17192910027941,1,-0.17192910027941,0.985109326154774,0,0,0,0,0,0,0,0,0,0
0.984838045336978,0.173476293645098,1,-0.173476293645098,0.984838045336978,0,0,0,0,0,0,0,0,0,0
0.984564334529205,0.175023058975276,1,-0.175023058975276,0.984564334529205,0,0,0,0,0,0,0,0,0,0
0.98428819440681,0.176569392453455,1,-0.176569392453455,0.98428819440681,0,0,0,0,0,0,0,0,0,0
0.98400962565114,0.17811529026421,1,-0.17811529026421,0.98400962565114,0,0,0,0,0,0,0,0,0,0
0.983728628949536,0.179660748593193,1,-0.179660748593193,0.983728628949536,0,0,0,0,0,0,0,0,0,0
0.98344520499533,0.181205763627137,1,-0.181205763627137,0.98344520499533,0,0,0,0,0,0,0,0,0,0
0.983159354487842,0.182750331553874,1,-0.182750331553874,0.983159354487842,0,0,0,0,0,0,0,0,0,0
0.982871078132379,0.184294448562333,1,-0.184294448562333,0.982871078132379,0,0,0,0,0,0,0,0,0,0
0.982580376640236,0.185838110842561,1,-0.185838110842561,0.982580376640236,0,0,0,0,0,0,0,0,0,0
0.982287250728689,0.187381314585725,1,-0.187381314585725,0.982287250728689,0,0,0,0,0,0,0,0,0,0
0.981991701120997,0.188924055984121,1,-0.188924055984121,0.981991701120997,0,0,0,0,0,0,0,0,0,0
0.981693728546399,0.19046633123119,1,-0.19046633123119,0.981693728546399,0,0,0,0,0,0,0,0,0,0
0.981393333740113,0.19200813652152,1,-0.19200813652152,0.981393333740113,0,0,0,0,0,0,0,0,0,0
0.981090517443334,0.19354946805086,1,-0.19354946805086,0.981090517443334,0,0,0,0,0,0,0,0,0,0
0.98078528040323,0.195090322016128,1,-0.195090322016128,0.98078528040323,0,0,0,0,0,0,0,0,0,0
0.980477623372944,0.19663069461542,1,-0.19663069461542,0.980477623372944,0,0,0,0,0,0,0,0,0,0
0.980167547111589,0.198170582048019,1,-0.198170582048019,0.980167547111589,0,0,0,0,0,0,0,0,0,0
0.979855052384247,0.199709980514407,1,-0.199709980514407,0.979855052384247,0,0,0,0,0,0,0,0,0,0
0.979540139961967,0.20124888621627,1,-0.20124888621627,0.979540139961967,0,0,0,0,0,0,0,0,0,0
0.979222810621766,0.202787295356512,1,-0.202787295356512,0.979222810621766,0,0,0,0,0,0,0,0,0,0
0.978903065146621,0.204325204139262,1,-0.204325204139262,0.978903065146621,0,0,0,0,0,0,0,0,0,0
0.978580904325472,0.205862608769881,1,-0.205862608769881,0.978580904325472,0,0,0,0,0,0,0,0,0,0
0.97825632895322,0.207399505454978,1,-0.207399505454978,0.97825632895322,0,0,0,0,0,0,0,0,0,0
0.977929339830722,0.208935890402412,1,-0.208935890402412,0.977929339830722,0,0,0,0,0,0,0,0,0,0
0.977599937764791,0.210471759821306,1,-0.210471759821306,0.977599937764791,0,0,0,0,0,0,0,0,0,0
0.977268123568193,0.212007109922055,1,-0.212007109922055,0.977268123568193,0,0,0,0,0,0,0,0,0,0
0.976933898059649,0.213541936916335,1,-0.213541936916335,0.976933898059649,0,0,0,0,0,0,0,0,0,0
0.976597262063825,0.215076237017113,1,-0.215076237017113,0.976597262063825,0,0,0,0,0,0,0,0,0,0
0.976258216411337,0.216610006438657,1,-0.216610006438657,0.976258216411337,0,0,0,0,0,0,0,0,0,0
0.975916761938747,0.218143241396543,1,-0.218143241396543,0.975916761938747,0,0,0,0,0,0,0,0,0,0
0.975572899488561,0.219675938107665,1,-0.219675938107665,0.975572899488561,0,0,0,0,0,0,0,0,0,0
0.975226629909223,0.221208092790247,1,-0.221208092790247,0.975226629909223,0,0,0,0,0,0,0,0,0,0
0.974877954055121,0.22273970166385,1,-0.22273970166385,0.974877954055121,0,0,0,0,0,0,0,0,0,0
0.974526872786577,0.224270760949381,1,-0.224270760949381,0.974526872786577,0,0,0,0,0,0,0,0,0,0
0.974173386969849,0.225801266869104,1,-0.225801266869104,0.974173386969849,0,0,0,0,0,0,0,0,0,0
0.973817497477129,0.227331215646646,1,-0.227331215646646,0.973817497477129,0,0,0,0,0,0,0,0,0,0
0.973459205186538,0.228860603507013,1,-0.228860603507013,0.973459205186538,0,0,0,0,0,0,0,0,0,0
0.973098510982127,0.230389426676591,1,-0.230389426676591,0.973098510982127,0,0,0,0,0,0,0,0,0,0
0.972735415753872,0.23191768138316,1,-0.23191768138316,0.972735415753872,0,0,0,0,0,0,0,0,0,0
0.972369920397677,0.233445363855905,1,-0.233445363855905,0.972369920397677,0,0,0,0,0,0,0,0,0,0
0.972002025815363,0.234972470325421,1,-0.234972470325421,0.972002025815363,0,0,0,0,0,0,0,0,0,0
0.971631732914674,0.236498997023725,1,-0.236498997023725,0.971631732914674,0,0,0,0,0,0,0,0,0,0
0.971259042609271,0.238024940184263,1,-0.238024940184263,0.971259042609271,0,0,0,0,0,0,0,0,0,0
0.970883955818731,0.239550296041922,1,-0.239550296041922,0.970883955818731,0,0,0,0,0,0,0,0,0,0
0.970506473468542,0.241075060833039,1,-0.241075060833039,0.970506473468542,0,0,0,0,0,0,0,0,0,0
0.970126596490106,0.242599230795407,1,-0.242599230795407,0.970126596490106,0,0,0,0,0,0,0,0,0,0
0.96974432582073,0.24412280216829,1,-0.24412280216829,0.96974432582073,0,0,0,0,0,0,0,0,0,0
0.969359662403629,0.245645771192426,1,-0.245645771192426,0.969359662403629,0,0,0,0,0,0,0,0,0,0
0.968972607187923,0.247168134110041,1,-0.247168134110041,0.968972607187923,0,0,0,0,0,0,0,0,0,0
0.968583161128631,0.248689887164855,1,-0.248689887164855,0.968583161128631,0,0,0,0,0,0,0,0,0,0
0.968191325186673,0.250211026602094,1,-0.250211026602094,0.968191325186673,0,0,0,0,0,0,0,0,0,0
0.967797100328865,0.251731548668497,1,-0.251731548668497,0.967797100328865,0,0,0,0,0,0,0,0,0,0
0.967400487527919,0.253251449612328,1,-0.253251449612328,0.967400487527919,0,0,0,0,0,0,0,0,0,0
0.967001487762435,0.254770725683382,1,-0.254770725683382,0.967001487762435,0,0,0,0,0,0,0,0,0,0
0.966600102016907,0.256289373132997,1,-0.256289373132997,0.966600102016907,0,0,0,0,0,0,0,0,0,0
0.966196331281715,0.25780738821406,1,-0.25780738821406,0.966196331281715,0,0,0,0,0,0,0,0,0,0
0.965790176553121,0.259324767181021,1,-0.259324767181021,0.965790176553121,0,0,0,0,0,0,0,0,0,0
0.965381638833274,0.260841506289897,1,-0.260841506289897,0.965381638833274,0,0,0,0,0,0,0,0,0,0
0.964970719130198,0.262357601798286,1,-0.262357601798286,0.964970719130198,0,0,0,0,0,0,0,0,0,0
0.964557418457798,0.263873049965373,1,-0.263873049965373,0.964557418457798,0,0,0,0,0,0,0,0,0,0
0.964141737835852,0.26538784705194,1,-0.26538784705194,0.964141737835852,0,0,0,0,0,0,0,0,0,0
0.96372367829001,0.266901989320376,1,-0.266901989320376,0.96372367829001,0,0,0,0,0,0,0,0,0,0
0.963303240851793,0.268415473034685,1,-0.268415473034685,0.963303240851793,0,0,0,0,0,0,0,0,0,0
0.962880426558588,0.269928294460496,1,-0.269928294460496,0.962880426558588,0,0,0,0,0,0,0,0,0,0
0.962455236453647,0.271440449865074,1,-0.271440449865074,0.962455236453647,0,0,0,0,0,0,0,0,0,0
0.962027671586086,0.272951935517325,1,-0.272951935517325,0.962027671586086,0,0,0,0,0,0,0,0,0,0
0.961597733010877,0.274462747687809,1,-0.274462747687809,0.961597733010877,0,0,0,0,0,0,0,0,0,0
0.961165421788852,0.275972882648746,1,-0.275972882648746,0.961165421788852,0,0,0,0,0,0,0,0,0,0
0.960730738986695,0.277482336674028,1,-0.277482336674028,0.960730738986695,0,0,0,0,0,0,0,0,0,0
0.960293685676943,0.278991106039229,1,-0.278991106039229,0.960293685676943,0,0,0,0,0,0,0,0,0,0
0.959854262937982,0.28049918702161,1,-0.28049918702161,0.959854262937982,0,0,0,0,0,0,0,0,0,0
0.959412471854043,0.282006575900129,1,-0.282006575900129,0.959412471854043,0,0,0,0,0,0,0,0,0,0
0.958968313515202,0.283513268955457,1,-0.283513268955457,0.958968313515202,0,0,0,0,0,0,0,0,0,0
0.958521789017376,0.285019262469976,1,-0.285019262469976,0.958521789017376,0,0,0,0,0,0,0,0,0,0
0.958072899462319,0.286524552727798,1,-0.286524552727798,0.958072899462319,0,0,0,0,0,0,0,0,0,0
0.957621645957622,0.288029136014769,1,-0.288029136014769,0.957621645957622,0,0,0,0,0,0,0,0,0,0
0.957168029616708,0.289533008618479,1,-0.289533008618479,0.957168029616708,0,0,0,0,0,0,0,0,0,0
0.956712051558831,0.291036166828272,1,-0.291036166828272,0.956712051558831,0,0,0,0,0,0,0,0,0,0
0.956253712909069,0.292538606935254,1,-0.292538606935254,0.956253712909069,0,0,0,0,0,0,0,0,0,0
0.95579301479833,0.294040325232304,1,-0.294040325232304,0.95579301479833,0,0,0,0,0,0,0,0,0,0
0.955329958363339,0.295541318014081,1,-0.295541318014081,0.955329958363339,0,0,0,0,0,0,0,0,0,0
0.954864544746643,0.297041581577035,1,-0.297041581577035,0.954864544746643,0,0,0,0,0,0,0,0,0,0
0.954396775096603,0.298541112219414,1,-0.298541112219414,0.954396775096603,0,0,0,0,0,0,0,0,0,0
0.953926650567394,0.300039906241276,1,-0.300039906241276,0.953926650567394,0,0,0,0,0,0,0,0,0,0
0.953454172319001,0.301537959944496,1,-0.301537959944496,0.953454172319001,0,0,0,0,0,0,0,0,0,0
0.952979341517219,0.303035269632774,1,-0.303035269632774,0.952979341517219,0,0,0,0,0,0,0,0,0,0
0.952502159333644,0.304531831611648,1,-0.304531831611648,0.952502159333644,0,0,0,0,0,0,0,0,0,0
0.952022626945677,0.306027642188501,1,-0.306027642188501,0.952022626945677,0,0,0,0,0,0,0,0,0,0
0.951540745536515,0.307522697672567,1,-0.307522697672567,0.951540745536515,0,0,0,0,0,0,0,0,0,0
0.951056516295154,0.309016994374947,1,-0.309016994374947,0.951056516295154,0,0,0,0,0,0,0,0,0,0
0.95056994041638,0.310510528608612,1,-0.310510528608612,0.95056994041638,0,0,0,0,0,0,0,0,0,0
0.950081019100772,0.312003296688415,1,-0.312003296688415,0.950081019100772,0,0,0,0,0,0,0,0,0,0
0.949589753554694,0.313495294931098,1,-0.313495294931098,0.949589753554694,0,0,0,0,0,0,0,0,0,0
0.949096144990295,0.314986519655305,1,-0.314986519655305,0.949096144990295,0,0,0,0,0,0,0,0,0,0
0.948600194625505,0.316476967181586,1,-0.316476967181586,0.948600194625505,0,0,0,0,0,0,0,0,0,0
0.948101903684032,0.317966633832411,1,-0.317966633832411,0.948101903684032,0,0,0,0,0,0,0,0,0,0
0.94760127339536,0.319455515932175,1,-0.319455515932175,0.94760127339536,0,0,0,0,0,0,0,0,0,0
0.947098304994744,0.32094360980721,1,-0.32094360980721,0.947098304994744,0,0,0,0,0,0,0,0,0,0
0.946592999723209,0.322430911785791,1,-0.322430911785791,0.946592999723209,0,0,0,0,0,0,0,0,0,0
0.946085358827545,0.323917418198149,1,-0.323917418198149,0.946085358827545,0,0,0,0,0,0,0,0,0,0
0.945575383560306,0.325403125376478,1,-0.325403125376478,0.945575383560306,0,0,0,0,0,0,0,0,0,0
0.945063075179805,0.326888029654942,1,-0.326888029654942,0.945063075179805,0,0,0,0,0,0,0,0,0,0
0.944548434950112,0.328372127369689,1,-0.328372127369689,0.944548434950112,0,0,0,0,0,0,0,0,0,0
0.94403146414105,0.329855414858853,1,-0.329855414858853,0.94403146414105,0,0,0,0,0,0,0,0,0,0
0.943512164028194,0.331337888462571,1,-0.331337888462571,0.943512164028194,0,0,0,0,0,0,0,0,0,0
0.942990535892865,0.332819544522987,1,-0.332819544522987,0.942990535892865,0,0,0,0,0,0,0,0,0,0
0.942466581022128,0.334300379384261,1,-0.334300379384261,0.942466581022128,0,0,0,0,0,0,0,0,0,0
0.941940300708791,0.335780389392581,1,-0.335780389392581,0.941940300708791,0,0,0,0,0,0,0,0,0,0
0.941411696251397,0.337259570896169,1,-0.337259570896169,0.941411696251397,0,0,0,0,0,0,0,0,0,0
0.940880768954225,0.338737920245291,1,-0.338737920245291,0.940880768954225,0,0,0,0,0,0,0,0,0,0
0.940347520127287,0.340215433792269,1,-0.340215433792269,0.940347520127287,0,0,0,0,0,0,0,0,0,0
0.93981195108632,0.341692107891483,1,-0.341692107891483,0.93981195108632,0,0,0,0,0,0,0,0,0,0
0.939274063152787,0.343167938899388,1,-0.343167938899388,0.939274063152787,0,0,0,0,0,0,0,0,0,0
0.938733857653874,0.344642923174517,1,-0.344642923174517,0.938733857653874,0,0,0,0,0,0,0,0,0,0
0.938191335922484,0.346117057077493,1,-0.346117057077493,0.938191335922484,0,0,0,0,0,0,0,0,0,0
0.937646499297236,0.347590336971037,1,-0.347590336971037,0.937646499297236,0,0,0,0,0,0,0,0,0,0
0.937099349122459,0.349062759219978,1,-0.349062759219978,0.937099349122459,0,0,0,0,0,0,0,0,0,0
0.936549886748192,0.350534320191259,1,-0.350534320191259,0.936549886748192,0,0,0,0,0,0,0,0,0,0
0.93599811353018,0.352005016253951,1,-0.352005016253951,0.93599811353018,0,0,0,0,0,0,0,0,0,0
0.935444030829867,0.353474843779257,1,-0.353474843779257,0.935444030829867,0,0,0,0,0,0,0,0,0,0
0.934887640014398,0.354943799140524,1,-0.354943799140524,0.934887640014398,0,0,0,0,0,0,0,0,0,0
0.934328942456612,0.356411878713251,1,-0.356411878713251,0.934328942456612,0,0,0,0,0,0,0,0,0,0
0.933767939535039,0.357879078875096,1,-0.357879078875096,0.933767939535039,0,0,0,0,0,0,0,0,0,0
0.933204632633899,0.359345396005891,1,-0.359345396005891,0.933204632633899,0,0,0,0,0,0,0,0,0,0
0.932639023143094,0.360810826487642,1,-0.360810826487642,0.932639023143094,0,0,0,0,0,0,0,0,0,0
0.932071112458211,0.362275366704546,1,-0.362275366704546,0.932071112458211,0,0,0,0,0,0,0,0,0,0
0.931500901980512,0.363739013042995,1,-0.363739013042995,0.931500901980512,0,0,0,0,0,0,0,0,0,0
0.930928393116936,0.365201761891588,1,-0.365201761891588,0.930928393116936,0,0,0,0,0,0,0,0,0,0
0.93035358728009,0.366663609641137,1,-0.366663609641137,0.93035358728009,0,0,0,0,0,0,0,0,0,0
0.929776485888251,0.368124552684678,1,-0.368124552684678,0.929776485888251,0,0,0,0,0,0,0,0,0,0
0.92919709036536,0.36958458741748,1,-0.36958458741748,0.92919709036536,0,0,0,0,0,0,0,0,0,0
0.928615402141017,0.371043710237051,1,-0.371043710237051,0.928615402141017,0,0,0,0,0,0,0,0,0,0
0.928031422650481,0.372501917543152,1,-0.372501917543152,0.928031422650481,0,0,0,0,0,0,0,0,0,0
0.927445153334661,0.3739592057378,1,-0.3739592057378,0.927445153334661,0,0,0,0,0,0,0,0,0,0
0.926856595640121,0.375415571225283,1,-0.375415571225283,0.926856595640121,0,0,0,0,0,0,0,0,0,0
0.926265751019067,0.376871010412163,1,-0.376871010412163,0.926265751019067,0,0,0,0,0,0,0,0,0,0
0.925672620929349,0.378325519707288,1,-0.378325519707288,0.925672620929349,0,0,0,0,0,0,0,0,0,0
0.925077206834458,0.379779095521801,1,-0.379779095521801,0.925077206834458,0,0,0,0,0,0,0,0,0,0
0.924479510203518,0.381231734269149,1,-0.381231734269149,0.924479510203518,0,0,0,0,0,0,0,0,0,0
0.923879532511287,0.38268343236509,1,-0.38268343236509,0.923879532511287,0,0,0,0,0,0,0,0,0,0
